"start_time","normalized_delay","normalized_speed","road_closed","normalized_temperature","normalized_humidity","normalized_windspeed","normalized_distance","end_time"
"20:08:52","-0.4166666666666667","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.0126505295075","20:08:56"
"20:09:00","-0.09333333333333334","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.025237470007500002","20:09:05"
"20:09:01","0.37","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.01381332307","20:09:06"
"20:09:02","-0.41","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.01263673825125","20:09:06"
"20:09:01","-0.08","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.000319652775","20:09:04"
"20:09:02","-0.2911111111111111","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.00612163219875","20:09:09"
"20:08:59","0.12444444444444444","1",0,"0.28142857142857142857","0.87","0.00333333333333333333","0.009319063386250001","20:09:00"
"20:09:12","-0.3655555555555556","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.05055242217125","20:09:17"
"20:09:11","-0.08222222222222222","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.02471118150125","20:09:16"
"20:09:57","0.38222222222222224","0.7777777777777778",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.01275136722125","20:10:01"
"20:09:49","0.38222222222222224","0.7777777777777778",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.0040262906275","20:10:01"
"20:09:42","0.38222222222222224","0.625",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.0014679686875","20:10:01"
"20:09:33","0.38222222222222224","0.625",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.00263793218875","20:10:01"
"20:09:23","0.38222222222222224","0.625",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.00301601883625","20:10:01"
"20:10:20","-0.07","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.03705359654875","20:10:22"
"20:10:07","-0.07","0.7368421052631579",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.03252331111125","20:10:22"
"20:09:55","-0.07","0.7894736842105263",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.02593012981125","20:10:22"
"20:09:45","-0.07","0.7894736842105263",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.01508594805375","20:10:22"
"20:09:33","-0.07","0.7894736842105263",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.0068043946375","20:10:22"
"20:09:17","-0.07","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.0005095350937499999","20:10:22"
"20:09:11","0.051111111111111114","1",0,"0.28142857142857142857","0.87","0.00333333333333333333","0.019443776988749998","20:09:20"
"20:09:14","-0.39666666666666667","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.01269645629","20:09:18"
"20:09:21","-0.2777777777777778","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.0007938319475","20:09:28"
"20:09:11","-0.2777777777777778","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.00091517856625","20:09:28"
"20:09:22","-0.07","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.024225508885","20:09:28"
"20:10:08","-0.3511111111111111","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.02017919496625","20:10:13"
"20:09:56","-0.3511111111111111","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.0284640977","20:10:13"
"20:09:45","-0.3511111111111111","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.0309917778125","20:10:13"
"20:09:35","-0.3511111111111111","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.0360078642075","20:10:13"
"20:09:23","-0.3511111111111111","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.041760528162500005","20:10:13"
"20:09:25","-0.38555555555555554","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.012586237158750001","20:09:29"
"20:09:30","0.06555555555555556","0.7317073170731707",0,"0.28142857142857142857","0.87","0.00333333333333333333","0.0008399923225","20:09:33"
"20:09:22","0.06555555555555556","0.7317073170731707",0,"0.28142857142857142857","0.87","0.00333333333333333333","0.0059578109","20:09:33"
"20:09:33","-0.056666666666666664","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.02255166979875","20:09:35"
"20:10:04","-0.25222222222222224","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.053046443651250004","20:10:09"
"20:09:47","-0.25222222222222224","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.025369955189999998","20:10:09"
"20:09:36","-0.25222222222222224","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.00699009107125","20:10:09"
"20:09:32","-0.25222222222222224","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.00188563687375","20:10:09"
"20:10:16","0.0811111111111111","0.6818181818181818",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.044543380480000005","20:10:19"
"20:10:05","0.0811111111111111","0.7391304347826086",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.03622025465","20:10:19"
"20:09:54","0.0811111111111111","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.02325411374625","20:10:19"
"20:09:43","0.0811111111111111","1",0,"0.28142857142857142857","0.87","0.00333333333333333333","0.010519384655","20:10:19"
"20:09:43","-0.36666666666666664","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.00559016115125","20:09:45"
"20:10:28","-0.03888888888888889","0.6944444444444444",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.00931254986875","20:10:29"
"20:10:18","-0.03888888888888889","0.6944444444444444",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.00118350917875","20:10:29"
"20:10:06","-0.03888888888888889","0.6944444444444444",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.001349315035","20:10:29"
"20:09:55","-0.03888888888888889","0.6944444444444444",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.0009334867949999999","20:10:29"
"20:09:44","-0.03888888888888889","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.01586065720125","20:10:29"
"20:10:41","-0.35555555555555557","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.041474921321250004","20:10:47"
"20:10:31","-0.35555555555555557","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.02601983934","20:10:47"
"20:10:19","-0.35555555555555557","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.00830400223","20:10:47"
"20:10:15","-0.35555555555555557","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.00437119776875","20:10:47"
"20:10:04","-0.35555555555555557","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.00027104342625","20:10:47"
"20:09:51","-0.35555555555555557","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.00024926928125","20:10:47"
"20:10:23","-0.36666666666666664","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.00120599478125","20:10:26"
"20:10:15","-0.36666666666666664","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.00586352484875","20:10:26"
"20:10:17","0.3811111111111111","0.7777777777777778",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.0017461703425","20:10:26"
"20:10:16","0.3811111111111111","0.7777777777777778",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.0017461703425","20:10:26"
"20:10:28","0.01888888888888889","0.6818181818181818",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.0136106351775","20:10:29"
"20:10:51","-0.2811111111111111","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.0017853360037499999","20:10:56"
"20:10:39","-0.2811111111111111","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.00046464515750000004","20:10:56"
"20:10:30","-0.2811111111111111","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.0004887801275","20:10:56"
"20:10:26","-0.2811111111111111","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.00117448185375","20:10:56"
"20:10:54","-0.3477777777777778","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.0137942504925","20:10:59"
"20:10:45","-0.3477777777777778","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.00278457168625","20:10:59"
"20:10:34","-0.3477777777777778","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.00104786567625","20:10:59"
"20:10:32","0.3933333333333333","0.7777777777777778",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.00138879360875","20:10:33"
"20:10:39","0.03111111111111111","0.6818181818181818",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.0136106351775","20:10:40"
"20:10:43","0.4","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.00279622769625","20:10:52"
"20:11:46","-0.07111111111111111","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.01718660784","20:11:53"
"20:11:35","-0.07111111111111111","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.015126057194999999","20:11:53"
"20:11:24","-0.07111111111111111","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.01353786419","20:11:53"
"20:11:12","-0.07111111111111111","0.76",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.0058895632837500005","20:11:53"
"20:10:58","-0.07111111111111111","0.76",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.0007339908575000001","20:11:53"
"20:10:48","-0.07111111111111111","0.76",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.0007857696575","20:11:53"
"20:10:38","-0.07111111111111111","0.76",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.00632692126125","20:11:53"
"20:11:15","-0.44","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.0002559565025","20:11:17"
"20:11:05","-0.44","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.00036843693500000004","20:11:17"
"20:10:57","-0.44","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.005538601262500001","20:11:17"
"20:10:49","0.051111111111111114","0.6818181818181818",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.0136106351775","20:10:52"
"20:11:56","-0.03666666666666667","0.8",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.025939507942500002","20:12:06"
"20:11:45","-0.03666666666666667","0.8",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.01842094347625","20:12:06"
"20:11:34","-0.03666666666666667","0.8",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.00913852365375","20:12:06"
"20:11:23","-0.03666666666666667","0.8",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.00313233509875","20:12:06"
"20:11:15","-0.03666666666666667","0.8",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.0016163373475","20:12:06"
"20:11:03","-0.03666666666666667","0.8",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.002092021965","20:12:06"
"20:10:52","-0.03666666666666667","0.8",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.0026268924875","20:12:06"
"20:10:52","0.36","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.02928655270875","20:11:01"
"20:11:03","-0.32222222222222224","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.023450501161249998","20:11:12"
"20:11:15","-0.3111111111111111","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.045257211525","20:11:19"
"20:11:05","-0.3111111111111111","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.0303822807475","20:11:19"
"20:11:36","0.06555555555555556","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.0012924117975","20:11:38"
"20:11:30","0.06555555555555556","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.002248700515","20:11:38"
"20:11:14","0.06555555555555556","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.006502098421250001","20:11:38"
"20:11:06","0.06555555555555556","0.6818181818181818",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.0125833638975","20:11:38"
"20:11:03","0.37","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.01855215029125","20:11:05"
"20:11:58","0.38","0.6818181818181818",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.00775410496875","20:12:02"
"20:11:48","0.38","0.6818181818181818",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.000356085865","20:12:02"
"20:11:37","0.38","0.6818181818181818",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.00045980393625","20:12:02"
"20:11:24","0.38","0.6818181818181818",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.0004284347725","20:12:02"
"20:11:16","0.38","0.6818181818181818",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.00531662115","20:12:02"
"20:11:13","-0.30444444444444446","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.0062644636475","20:11:18"
"20:11:26","-0.4066666666666667","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.004075185239999999","20:11:35"
"20:11:27","-0.28","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.053943238845000005","20:11:28"
"20:12:20","-0.28444444444444444","0.6666666666666666",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.034462215662500004","20:12:23"
"20:12:09","-0.28444444444444444","0.6666666666666666",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.02763634639125","20:12:23"
"20:11:58","-0.28444444444444444","0.6666666666666666",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.01760085860625","20:12:23"
"20:11:47","-0.28444444444444444","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.00586802794","20:12:23"
"20:11:31","-0.28444444444444444","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.001538181805","20:12:23"
"20:11:45","-0.4066666666666667","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.00084217194875","20:11:48"
"20:11:32","-0.4066666666666667","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.0068614383200000005","20:11:48"
"20:11:36","-0.38666666666666666","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.017305748651249998","20:11:43"
"20:13:02","0.08","0.8",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.02728817831625","20:13:10"
"20:12:51","0.08","0.8",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.01435836670375","20:13:10"
"20:12:41","0.08","0.7777777777777778",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.0057464823437500005","20:13:10"
"20:12:22","0.08","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.00253111291375","20:13:10"
"20:11:55","0.08","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.0033111186225","20:13:10"
"20:11:49","0.08","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.0055550949925","20:13:10"
"20:11:51","-0.37","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.033258201368750004","20:11:56"
"20:11:59","-0.058888888888888886","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.005881840408749999","20:12:03"
"20:12:01","-0.43","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.000208062605","20:12:02"
"20:12:30","-0.3566666666666667","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.05743677223125","20:12:33"
"20:12:20","-0.3566666666666667","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.04598612093125","20:12:33"
"20:12:13","-0.3566666666666667","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.037293154458750005","20:12:33"
"20:12:12","0.37555555555555553","1",0,"0.28142857142857142857","0.87","0.00333333333333333333","0.0062710984275","20:12:14"
"20:13:58","-0.043333333333333335","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.0393823407725","20:14:01"
"20:13:47","-0.043333333333333335","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.03861051485875","20:14:01"
"20:13:36","-0.043333333333333335","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.0348891331225","20:14:01"
"20:13:26","-0.043333333333333335","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.024984654332499998","20:14:01"
"20:13:14","-0.043333333333333335","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.019965632226250002","20:14:01"
"20:13:03","-0.043333333333333335","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.0198853634675","20:14:01"
"20:12:52","-0.043333333333333335","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.01390747313125","20:14:01"
"20:12:42","-0.043333333333333335","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.004756113055","20:14:01"
"20:12:30","-0.043333333333333335","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","6.854586e-05","20:14:01"
"20:12:10","-0.043333333333333335","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.00026962650249999997","20:14:01"
"20:12:12","-0.36444444444444446","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.00070225509875","20:12:19"
"20:12:10","-0.04555555555555556","0.8",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.0211801489675","20:12:12"
"20:12:18","-0.042222222222222223","0.8",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.02081481526","20:12:22"
"20:13:25","-0.3522222222222222","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.0888340910475","20:13:26"
"20:13:06","-0.3522222222222222","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.06868606033875","20:13:26"
"20:12:56","-0.3522222222222222","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.05379776027375","20:13:26"
"20:12:44","-0.3522222222222222","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.03211489429875","20:13:26"
"20:12:33","-0.3522222222222222","0.75",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.01427993475","20:13:26"
"20:12:20","0.3877777777777778","1",0,"0.28142857142857142857","0.87","0.00333333333333333333","0.00116930805375","20:12:21"
"20:12:42","0.3888888888888889","1",0,"0.28142857142857142857","0.87","0.00333333333333333333","0.007328225785","20:12:49"
"20:12:29","-0.03222222222222222","0.8",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.02037036017875","20:12:30"
"20:12:31","-0.31777777777777777","0.6666666666666666",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.01654429610875","20:12:34"
"20:12:41","-0.30777777777777776","0.6666666666666666",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.01638462153375","20:12:45"
"20:12:51","-0.012222222222222223","0.7916666666666666",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.01973226753625","20:12:52"
"20:12:41","-0.012222222222222223","0.8",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.020005038322499998","20:12:52"
"20:12:42","-0.4577777777777778","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.01081553912375","20:12:48"
"20:12:53","-0.3011111111111111","0.625",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.016385023034999998","20:12:56"
"20:12:54","0.3422222222222222","1",0,"0.28142857142857142857","0.87","0.00333333333333333333","0.01507130256","20:12:56"
"20:14:50","-0.4488888888888889","0.6428571428571429",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.057084786503750005","20:14:57"
"20:14:41","-0.4488888888888889","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.0514193776525","20:14:57"
"20:14:32","-0.4488888888888889","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.04360035617","20:14:57"
"20:14:21","-0.4488888888888889","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.0424093842075","20:14:57"
"20:14:10","-0.4488888888888889","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.04237912541125","20:14:57"
"20:13:59","-0.4488888888888889","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.0423723824775","20:14:57"
"20:13:48","-0.4488888888888889","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.03914157618375","20:14:57"
"20:13:38","-0.4488888888888889","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.027196332697500002","20:14:57"
"20:13:26","-0.4488888888888889","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.008561309096249999","20:14:57"
"20:13:10","-0.4488888888888889","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.000260122965","20:14:57"
"20:13:00","-0.4488888888888889","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","9.763585e-05","20:14:57"
"20:12:53","-0.4488888888888889","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.00499388831875","20:14:57"
"20:13:02","0.0011111111111111111","0.7916666666666666",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.019464487986249997","20:13:03"
"20:13:01","0.35","1",0,"0.28142857142857142857","0.87","0.00333333333333333333","0.0059673497225","20:13:07"
"20:13:04","-0.28888888888888886","0.625",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.0161773675475","20:13:08"
"20:13:15","-0.27555555555555555","0.625",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.0161773675475","20:13:19"
"20:13:14","0.06888888888888889","0.625",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.013640929775","20:13:17"
"20:14:00","0.36666666666666664","0.7894736842105263",0,"0.28142857142857142857","0.87","0.00333333333333333333","0.01657384516875","20:14:11"
"20:13:48","0.36666666666666664","0.7894736842105263",0,"0.28142857142857142857","0.87","0.00333333333333333333","0.0054475181725","20:14:11"
"20:13:28","0.36666666666666664","1",0,"0.28142857142857142857","0.87","0.00333333333333333333","0.00080166535375","20:14:11"
"20:13:11","0.36666666666666664","1",0,"0.28142857142857142857","0.87","0.00333333333333333333","0.00058467727125","20:14:11"
"20:13:24","0.025555555555555557","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.01925492595125","20:13:25"
"20:13:14","0.025555555555555557","0.7916666666666666",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.01935243243","20:13:25"
"20:13:24","0.07777777777777778","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.0056432363025","20:13:28"
"20:13:24","-0.2633333333333333","0.625",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.0161773675475","20:13:26"
"20:14:20","-0.25333333333333335","0.75",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.0017264786512500001","20:14:24"
"20:14:08","-0.25333333333333335","0.75",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.0017531314525","20:14:24"
"20:13:56","-0.25333333333333335","1",0,"0.28857142857142857143","0.94","0.01666666666666666667","0.002230618545","20:14:24"
